,Código Ponto,Data Coleta,Coliformes Termotolerantes,pH,"DBO (5, 20)",Nitrogênio Total,Fósforo Total,Temperatura da Água,Turbidez,Sólido Total,Oxigênio Dissolvido,q1,q2,q3,q4,q5,q6,q7,q8,q9,WQI
230,BILL02030,2015-04-23,91250.0,7.04,18.0,4.24,0.46,23.71,12.8,168.0,1.31,4.236220732468979,91.73228799999998,13.639628641649324,70.86278784,33.38374327190496,94,72.17896,78.28944,11.075519217784809,28.539661749782024
231,RGDE02030,2015-05-14,1775.0,5.85,3.0,1.62,0.1,17.69,15.6,100.0,3.53,17.214505645918727,53.659602250000034,69.05834354704467,87.56902396000001,75.43227031038737,94,67.70484,85.47,30.70607298616145,51.284939548824546
232,BILL02900,2015-05-21,1.25,8.39,3.0,1.07,0.06,20.12,5.28,142.0,8.94,96.75351456423012,81.75999999999999,69.05834354704467,91.60939490999999,84.40350905802433,94,87.1248096,81.383568,96.20416875548402,87.62269733964914
233,BILL02500,2015-05-21,3.75,9.02,3.0,1.46,0.12,21.53,4.0,148.0,9.43,80.76995253112142,44.46000000000001,69.05834354704467,88.72531644,71.31083424732728,94,90.09400000000001,80.486448,90.99057836261132,77.1012466892689
234,BILL02030,2015-05-21,800.0,7.55,5.0,2.9400000000000004,0.23,21.26,8.38,144.0,5.39,22.40822531600329,92.03826249999997,53.96880022441068,78.62721724,52.35357908966519,94,80.44637110000001,81.093232,69.44271674882299,61.44013250826908
235,BITQ00100,2015-05-21,1.25,9.71,4.0,1.5,0.08,21.95,8.87,144.0,12.14,96.75351456423012,25.829999999999984,61.04912732152012,88.434775,79.79190629637895,94,79.457152975,81.093232,50.0,66.31292332540393
236,RGDE02900,2015-05-21,16.25,7.41,3.0,1.12,0.04,21.7,1.68,100.0,7.69,60.245345562976965,92.45647050000002,69.05834354704467,91.23444096,89.28164110839506,94,95.7909456,85.47,96.56980308403611,84.27554761256297
237,BILL02100,2015-05-21,215.0,7.77,5.0,2.64,0.18,21.05,5.98,210.0,6.07,32.85867950052385,90.61323449999998,53.96880022441068,80.56584064,60.24909553883441,94,85.5533551,72.4443,80.29021245130761,67.40151611639136
238,RGDE02200,2015-05-21,86.25,8.68,3.0,1.54,0.04,22.1,4.45,100.0,9.72,41.50739067188913,65.04930660088779,69.05834354704467,88.14521244000001,89.28164110839506,94,89.036044375,85.47,87.78330599182469,74.47813951974274
239,BIRP00500,2015-05-21,2.5,8.97,3.0,0.8,0.03,20.75,4.96,100.0,9.15,86.66900970948674,46.59263798156189,69.05834354704467,93.66057599999999,91.82543522846287,94,87.8555104,85.47,94.07424348137408,81.48931663797205
240,BITQ00100,2015-06-02,2.5,7.61,3.0,1.69,0.08,19.92,15.8,150.0,6.8,86.66900970948674,91.7426905000001,69.05834354704467,87.06807099,79.79190629637895,94,67.40791,80.17,87.08539233609076,83.17883858120544
241,BIRP00500,2015-06-02,1.25,7.48,3.0,0.8,0.02,19.23,4.35,100.0,7.78,96.75351456423012,92.29487200000005,69.05834354704467,93.66057599999999,94.44170660639645,94,89.269824375,85.47,94.13949527659734,90.30680450487299
242,BILL02030,2015-06-02,76.25,7.01,6.0,2.95,0.18,19.81,3.45,158.0,4.1,42.761177500853336,91.55723050000017,48.14661825589101,78.56354474999999,60.24909553883441,94,91.407819375,79.68114,40.48798379611885,62.428032387664246
243,BILL02900,2015-06-02,2.5,7.51,3.0,0.86,0.04,19.93,5.73,110.0,7.11,86.66900970948674,92.1965305,69.05834354704467,93.20090364,89.28164110839506,94,86.11034197500001,84.8452,89.29028700680317,87.18249205977503
244,BILL02500,2015-06-02,5.0,7.54,3.0,2.52,0.1,19.95,5.12,134.0,6.56,76.58450485474337,92.08073800000011,69.05834354704467,81.35670736,75.43227031038737,94,87.48919360000001,82.457872,84.74725389239075,82.18397204538313
245,BILL02100,2015-06-02,165.0,7.08,4.0,2.73,0.15,19.96,2.92,182.0,1.49,35.2481784858583,91.93855199999996,61.04912732152012,79.97847211,65.54703094359962,94,92.69547159999999,76.34106,11.691328780205549,50.704413082469976
246,RGDE02030,2015-06-17,290.0,6.46,3.0,1.4300000000000002,0.11,18.2,24.6,100.0,4.86,30.272099609340675,78.84024227999976,69.05834354704467,88.94386491,73.34260784157883,94,57.33279,85.47,52.85690605310552,63.18186032730981
247,RGDE02900,2015-06-17,105.0,7.04,3.0,1.41,0.03,19.47,2.13,100.0,6.47,39.548853414164945,91.73228799999998,69.05834354704467,89.08986979,91.82543522846287,94,94.65416797500001,85.47,82.99982824883591,76.99556023313804
248,RGDE02200,2015-06-17,3.75,6.79,3.0,1.57,0.05,19.36,6.06,100.0,8.24,80.76995253112142,87.4973715299999,69.05834354704467,87.92868290999999,86.80831644495646,94,85.3761159,85.47,98.08901032463844,86.34912356902588
249,BILL02900,2015-07-02,5.0,8.22,3.0,1.5500000000000003,0.06,18.63,9.2,154.0,8.61,76.58450485474337,84.47999999999999,69.05834354704467,88.07297475,84.40350905802433,94,78.80116000000001,80.23782,99.45620679610444,84.30565033001345
250,RGDE02200,2015-07-02,51.25,7.57,3.0,2.14,0.06,18.3,8.49,118.0,9.11,46.9440975923338,91.94749450000006,69.05834354704467,83.91923964,84.40350905802433,94,80.222723775,84.188688,97.13330993928984,78.85608762258272
251,BILL02100,2015-07-02,18.75,7.63,5.0,2.7700000000000005,0.13,18.73,7.43,138.0,5.75,58.49030929299554,91.62865450000004,53.96880022441068,79.71901011,69.33534586108487,94,82.41588497500001,81.938128,70.84879789594872,73.485447731313
252,BILL02500,2015-07-02,1.25,7.87,4.0,2.2800000000000002,0.08,18.93,8.55,154.0,7.95,96.75351456423012,89.65525450000007,61.04912732152012,82.96487056,79.79190629637895,94,80.101119375,80.23782,95.14393507766424,85.32795685313864
253,BITQ00100,2015-07-02,2.5,7.88,5.0,2.16,0.1,18.83,11.3,202.0,9.01,86.66900970948674,89.54879200000005,53.96880022441068,83.78216704,75.43227031038737,94,74.81929749999999,73.55766,97.1447000013246,81.77814459153805
254,BIRP00500,2015-07-02,10.0,8.75,3.0,1.17,0.02,18.16,5.44,116.0,9.04,66.5,60.01512089705898,69.05834354704467,90.86101651000001,94.44170660639645,94,86.7623584,84.365872,97.67315602462952,81.06338060607789
255,BILL02030,2015-07-02,225.0,7.56,3.0,3.05,0.18,18.62,7.49,164.0,4.46,32.45786410699558,91.99384800000018,69.05834354704467,77.93018475000001,60.24909553883441,94,82.289478775,78.84612,45.48189905965032,62.741023780275086
256,RGDE02900,2015-07-02,87.5,7.28,3.0,1.46,0.04,18.6,1.53,100.0,7.19,41.362344895298165,92.50451199999998,69.05834354704467,88.72531644,89.28164110839506,94,96.173268975,85.47,88.64458800290035,78.31338944848443
257,RGDE02030,2015-07-15,150.0,6.64,3.0,2.42,0.07,19.47,5.82,100.0,9.78,36.1319323896237,83.91106367999998,69.05834354704467,82.02249276,82.06532084774574,94,85.9092831,85.47,91.27564497179505,74.32146963350792
258,BIRP00500,2015-08-12,1.25,8.84,3.0,1.1,0.01,21.78,4.27,100.0,9.04,96.75351456423012,54.11078642790172,69.05834354704467,91.384239,97.1325202492914,94,89.45739197500001,85.47,93.56688229860676,84.65784958101509
259,BILL02100,2015-08-12,420.0,9.64,4.0,2.74,0.13,21.75,45.4,124.0,13.66,27.239428095379235,27.71999999999997,61.04912732152012,79.91351484,69.33534586108487,94,40.7081434619186,83.604912,50.0,51.28980597036362
260,BILL02500,2015-08-12,1.25,9.77,3.0,1.6300000000000001,0.03,22.2,12.2,100.0,11.24,96.75351456423012,24.210000000000036,69.05834354704467,87.49727571,91.82543522846287,94,73.21471,85.47,50.0,67.32826229072924
261,BILL02030,2015-08-12,130.0,9.69,8.0,5.35,0.36,21.76,55.3,160.0,13.86,37.48203354330077,26.370000000000005,39.0713132937054,65.05147275,37.92644773704576,94,34.673952528896976,79.4028,50.0,46.380693478351596
262,BILL02900,2015-08-12,1.25,9.43,3.0,1.34,0.01,21.35,11.9,100.0,10.1,96.75351456423012,33.390000000000015,69.05834354704467,89.60281404,97.1325202492914,94,73.7427775,85.47,85.80576426103926,77.3655235622257
263,BITQ00100,2015-08-12,1.25,10.21,8.0,2.4600000000000004,0.08,22.28,36.6,120.0,15.21,96.75351456423012,14.733450000000062,39.0713132937054,81.75544443999999,79.79190629637895,94,46.948016490757894,84.00280000000001,50.0,56.55753425781678
264,RGDE02030,2015-08-13,38.75,7.3,3.0,1.22,0.05,21.32,1.27,100.0,10.45,50.01642072870603,92.51845000000014,69.05834354704467,90.48912156,86.80831644495646,94,96.839986975,85.47,82.71715379457746,79.61321971346551
265,RGDE02200,2015-08-13,41.25,8.05,4.0,2.08,0.03,21.87,1.6,100.0,10.66,49.32015861133877,87.19999999999999,61.04912732152012,84.33192575999999,91.82543522846287,94,95.99463999999999,85.47,79.75992287446005,77.27164164028402
266,RGDE02900,2015-08-13,1.25,7.95,3.0,1.83,0.01,21.95,1.44,100.0,9.66,96.75351456423012,88.7492625000001,69.05834354704467,86.07515851000001,97.1325202492914,94,96.4034784,85.47,88.50852852547249,88.99147720332792
267,BILL02100,2015-09-09,67.5,7.35,6.0,2.38,0.13,19.57,15.4,156.0,4.71,44.021631304082796,92.51936250000017,48.14661825589101,82.29051996000001,69.33534586108487,94,68.00479,79.95948,52.485341912790204,65.30356213119053
268,BITQ00100,2015-09-09,1.25,8.33,4.0,1.77,0.08,19.71,28.4,174.0,8.73,96.75351456423012,82.72,61.04912732152012,86.49922411,79.79190629637895,94,53.620430285379875,77.45442,97.83702249775841,82.33733021395832
269,RGDE02900,2015-09-09,500.0,7.36,3.0,1.0699999999999998,0.02,19.72,4.6,122.0,7.55,25.876419924596526,92.51372800000001,69.05834354704467,91.60939490999999,94.44170660639645,94,88.68679,83.80820800000001,92.86806225048836,73.62987785678988
270,BILL02030,2015-09-09,187500.0,7.26,10.0,4.17,0.37,19.59,28.0,194.0,1.84,3.0,92.48281800000018,32.03195988088193,71.25453451,37.45413481124664,94,53.969148406699,74.67102,14.414330595392862,30.438044821055076
271,BILL02500,2015-09-09,2.5,7.65,3.0,1.9300000000000002,0.08,19.3,18.6,152.0,6.52,86.66900970948674,91.50686250000012,69.05834354704467,85.37327691,79.79190629637895,94,63.56799,80.51616,83.31539460840213,82.01050975639737
272,RGDE02200,2015-09-09,2250.0,7.8,8.0,1.6600000000000001,0.1,19.95,18.7,136.0,9.44,15.835961669616523,90.34620000000007,39.0713132937054,87.28239804,75.43227031038737,94,63.44179750000001,82.20235199999999,93.07018645307217,60.965115576612426
273,BIRP00500,2015-09-09,95.0,7.77,4.0,1.1199999999999999,0.02,18.71,8.66,100.0,8.67,40.53874988795079,90.61323449999998,61.04912732152012,91.23444096,94.44170660639645,94,79.87888389999999,85.47,99.08082381376752,77.89587017815961
274,BILL02900,2015-09-09,12.5,7.91,3.0,1.3,0.04,19.53,10.3,100.0,8.17,63.53544905400912,89.21777050000014,69.05834354704467,89.897271,89.28164110839506,94,76.6738975,85.47,97.71458646125261,83.1384350012432
275,RGDE02030,2015-09-21,66.25,6.61,3.0,0.84,0.05,25.2,4.65,100.0,4.5,44.21671325028175,83.12405192999995,69.05834354704467,93.35388304,86.80831644495646,94,88.570749375,85.47,58.67079671001338,72.48848209075766
276,RGDE02900,2015-10-15,1.25,7.0,3.0,0.9099999999999999,0.02,24.52,1.87,100.0,8.16,96.75351456423012,91.54169999999976,69.05834354704467,92.81952579,94.44170660639645,94,95.30910797499999,85.47,96.56500164873985,91.00268664918443
277,RGDE02200,2015-10-15,675.0,7.03,5.0,1.76,0.07,24.85,8.5,100.0,8.61,23.62723192253044,91.67587449999996,53.96880022441068,86.57011584,82.06532084774574,94,80.20243749999999,85.47,92.97127304164027,68.97024308984703
278,RGDE02030,2015-10-15,112.5,6.72,3.0,0.81,0.06,24.42,7.5,100.0,8.09,38.87440187235018,85.89609471999995,69.05834354704467,93.58381099,84.40350905802433,94,82.2684375,85.47,97.11647036620069,77.11172879032576
279,BIRP00500,2015-10-22,8.75,7.29,3.0,0.8,0.01,22.3,5.68,100.0,7.95,68.4427302237525,92.51245050000023,69.05834354704467,93.66057599999999,97.1325202492914,94,86.2223056,85.47,99.55354241840466,86.58326907121662
280,BILL02500,2015-10-22,12.5,7.89,9.0,1.48,0.17,22.86,38.8,140.0,8.65,63.53544905400912,89.44039050000015,35.355694315978425,88.57992336,61.965700353311554,94,45.3036569903135,81.66520000000001,95.02757267200242,71.19211708227486
281,BITQ00100,2015-10-22,1.25,8.36,6.0,1.51,0.07,22.86,21.9,128.0,9.56,96.75351456423012,82.24000000000001,48.14661825589101,88.36229259000001,82.06532084774574,94,59.8022775,83.17220800000001,87.95698217550189,80.45140710737257
282,BILL02100,2015-10-22,23.75,7.37,6.0,2.65,0.16,22.52,16.6,138.0,5.93,55.65219583056269,92.50615449999998,48.14661825589101,80.50033275,63.731214318419624,94,66.25039,81.938128,80.71925826684065,71.99581426274452
283,BILL02900,2015-10-22,2.5,7.59,3.0,0.9199999999999999,0.02,22.38,10.9,104.0,7.77,86.66900970948674,91.84897049999995,69.05834354704467,92.74343376,94.44170660639645,94,75.55207750000001,85.246192,98.08553097511704,88.10775674301418
284,BILL02030,2015-10-22,8250.0,7.67,7.0,3.39,0.24,22.79,18.0,146.0,3.72,9.64088050962323,91.37731450000001,43.283734664856375,75.82252339,50.90325406456239,94,64.341,80.79419200000001,38.21185685946181,46.6402498108753
285,BILL02100,2015-11-12,165.0,7.02,8.0,2.89,0.27,23.55,18.6,130.0,7.24,35.2481784858583,91.61752200000012,39.0713132937054,78.94649738999999,46.78892351374837,94,63.56799,82.9428,94.9099950805333,65.26171922171868
286,BILL02500,2015-11-12,16.25,8.42,6.0,1.85,0.1,23.88,8.87,120.0,9.47,60.245345562976965,81.28,48.14661825589101,85.93429275,75.43227031038737,94,79.457152975,84.00280000000001,87.16776420762592,75.63850672182056
287,BITQ00100,2015-11-12,2.5,8.19,9.0,1.57,0.07,24.71,8.98,122.0,10.83,86.66900970948674,84.96000000000001,35.355694315978425,87.92868290999999,82.06532084774574,94,79.2375751,83.80820800000001,50.0,71.5773113766457
288,RGDE02900,2015-11-12,1.25,7.8,3.0,0.9199999999999999,0.03,24.2,2.73,100.0,8.35,96.75351456423012,90.34620000000007,69.05834354704467,92.74343376,91.82543522846287,94,93.162246975,85.47,95.61242080855261,90.27966589587513
289,BILL02030,2015-11-12,175.0,6.41,17.0,6.970000000000001,0.96,24.35,186.0,206.0,7.98,34.70875742742651,77.28313872999979,15.289817461847367,57.92296730999999,16.684380707880962,94,5.0,73.00098,97.86606927804048,41.237895638323
290,BIRP00500,2015-11-12,1.25,7.77,3.0,0.8,0.01,24.41,3.58,100.0,7.57,96.75351456423012,90.61323449999998,69.05834354704467,93.66057599999999,97.1325202492914,94,91.09521910000001,85.47,98.91754809778092,91.27267291942422
291,RGDE02200,2015-11-12,73.75,8.18,3.0,1.09,0.04,26.1,6.8,100.0,9.36,43.10389842853081,85.12,69.05834354704467,91.45922979,89.28164110839506,94,83.75956000000001,85.47,84.65018001754497,76.78903958201688
292,BILL02900,2015-11-12,3.75,8.11,3.0,0.8999999999999999,0.03,24.28,7.31,100.0,9.54,80.76995253112142,86.24000000000001,69.05834354704467,92.89567899999999,91.82543522846287,94,82.669512775,85.47,85.93971252659854,85.0057815839312
293,RGDE02030,2015-11-18,1675.0,6.57,3.0,0.8600000000000001,0.1,24.1,7.47,100.0,3.75,17.56325586842958,82.03853617000004,69.05834354704467,93.20090364,75.43227031038737,94,82.331583975,85.47,40.086010851302404,57.890090775866675
294,BITQ00100,2015-12-09,32.5,7.69,21.0,2.0900000000000003,0.11,23.51,7.25,154.0,7.5,52.0037710708613,91.24001050000015,10.02390253621308,84.26299179,73.34260784157883,94,82.796734375,80.23782,97.18271543428048,64.98674386987898
295,BILL02030,2015-12-09,3500.0,7.23,13.0,4.63,0.38,24.36,12.5,142.0,4.56,13.471498548906162,92.43573450000002,23.755338084711127,68.73507771,36.98583132528864,94,72.6934375,81.383568,58.452662456459336,48.17733217808469
296,BILL02500,2015-12-09,23.75,7.38,3.0,1.1,0.1,23.48,3.98,142.0,7.08,55.65219583056269,92.49664200000018,69.05834354704467,91.384239,75.43227031038737,94,90.1413751,81.383568,93.39002294319191,80.72771593225278
297,RGDE02030,2015-12-09,625.0,6.58,3.0,0.8,0.07,22.2,6.03,100.0,4.0,24.19234551366284,82.3137901199998,69.05834354704467,93.66057599999999,82.06532084774574,94,85.442523975,85.47,41.83396593649293,61.937463714444725
298,RGDE02200,2015-12-09,13.75,7.49,3.0,1.04,0.06,24.06,3.42,100.0,8.32,62.32940584219643,92.26403049999999,69.05834354704467,91.83510144,84.40350905802433,94,91.4801391,85.47,95.97127240674855,83.86763871909997
299,BILL02100,2015-12-09,155.0,7.48,6.0,1.15,0.23,23.94,9.19,140.0,7.27,35.82649725930325,92.29487200000005,48.14661825589101,91.01020274999999,52.35357908966519,94,78.820917775,81.66520000000001,95.65200677424785,69.78100936661914
300,BILL02900,2015-12-09,7.5,7.93,3.0,0.8,0.05,23.36,4.37,118.0,7.82,70.68544767637805,88.98739450000005,69.05834354704467,93.66057599999999,86.80831644495646,94,89.223007975,84.188688,99.77295202657864,85.79377263987877
301,RGDE02900,2015-12-09,1.25,7.83,3.0,0.9099999999999999,0.03,23.82,1.39,100.0,7.86,96.75351456423012,90.06171450000011,69.05834354704467,92.81952579,91.82543522846287,94,96.53163677500001,85.47,99.01138041910284,91.04888094803758
302,BIRP00500,2015-12-09,13.75,7.4,3.0,0.8799999999999999,0.02,22.94,2.99,100.0,7.74,62.32940584219643,92.47180000000003,69.05834354704467,93.04816896,94.44170660639645,94,92.524188775,85.47,98.56423770679187,85.41309201348226
303,RGDE02030,2016-01-05,370.0,7.39,3.0,0.87,0.1,25.01,5.41,100.0,5.82,28.256277963019812,92.48519050000016,69.05834354704467,93.12450571000001,75.43227031038737,94,86.830170775,85.47,83.01287961406337,71.67800411217006
304,RGDE02200,2016-01-13,140.0,7.61,4.0,0.72,0.22,26.3,3.6,100.0,7.11,36.779374617659656,91.7426905000001,61.04912732152012,94.27689855999999,53.84522647651271,94,91.04724,85.47,97.02982158368613,73.42526748808118
305,RGDE02900,2016-01-13,21.25,8.39,6.0,0.42,0.27,26.7,1.95,100.0,7.13,56.978112688664645,81.75999999999999,48.14661825589101,96.62298075999999,46.78892351374837,94,95.107044375,85.47,97.70059262061227,74.99588981976488
306,BILL02500,2016-01-14,15.0,7.23,4.0,2.02,0.11,24.9,13.0,118.0,3.36,61.23916860831322,92.43573450000002,61.04912732152012,84.74681436,73.34260784157883,94,71.83975000000001,84.188688,34.89634521536413,66.67852124653436
307,BITQ00100,2016-01-14,23.75,7.98,3.0,0.86,0.09,25.39,18.0,118.0,7.5,55.65219583056269,88.37752200000011,69.05834354704467,93.20090364,77.58147101163756,94,64.341,84.188688,99.51256307948566,79.59286677987048
308,BILL02900,2016-01-14,22.5,7.9,3.0,0.8,0.06,24.85,19.7,102.0,6.86,56.29462654437464,89.33005000000014,69.05834354704467,93.66057599999999,84.40350905802433,94,62.2213975,85.362448,92.97353521440704,79.49750574755366
309,BIRP00500,2016-01-14,100.0,7.52,3.0,0.58,0.02,24.95,5.34,100.0,7.48,40.02972,92.15987200000018,69.05834354704467,95.36488476,94.44170660639645,94,86.98866389999999,85.47,98.77972873585756,79.72374273605901
310,BILL02100,2016-01-14,675.0,7.17,7.0,2.26,0.15,25.18,20.3,124.0,3.46,23.62723192253044,92.28921450000001,43.283734664856375,83.10047484,65.54703094359962,94,61.525397500000004,83.604912,36.670715663543916,54.85650631155718
311,BILL02030,2016-01-14,1675.0,7.05,10.0,2.4,0.16,25.03,17.9,118.0,2.25,17.56325586842958,91.78676250000012,32.03195988088193,82.156384,63.731214318419624,94,64.47247750000001,84.188688,20.514238759934532,46.112059022589605
312,RGDE02900,2016-02-11,8.75,8.76,3.0,0.71,0.01,26.9,3.48,108.0,8.25,68.4427302237525,59.32848503681626,69.05834354704467,94.35421419000001,97.1325202492914,94,91.3355676,84.987568,93.34106312922596,81.59239474122215
313,RGDE02200,2016-02-11,105.0,9.05,5.0,0.97,0.08,27.86,9.73,100.0,9.55,39.548853414164945,43.64999999999998,53.96880022441068,92.36389131,79.79190629637895,94,77.764801975,85.47,79.76425695684833,66.4900285273318
314,RGDE02030,2016-02-11,110.0,7.17,6.0,1.05,0.05,27.08,9.77,100.0,7.56,39.09337777500303,92.28921450000001,48.14661825589101,91.75980475,86.80831644495646,94,77.687446975,85.47,98.0901092972151,74.93311563461204
315,BILL02500,2016-02-17,31.25,8.09,4.0,1.29,0.12,26.6,48.3,136.0,7.48,52.45265781188538,86.56,61.04912732152012,89.97103819,71.31083424732728,94,38.83922763817799,82.20235199999999,98.97307247508925,73.55632721905286
316,BITQ00100,2016-02-17,12.5,8.42,3.0,1.28,0.06,26.9,30.2,108.0,8.01,63.53544905400912,81.28,69.05834354704467,90.04486655999999,84.40350905802433,94,52.07887297981446,84.987568,95.18800181969372,78.88730873560993
317,BILL02900,2016-02-17,10.0,9.25,3.0,0.88,0.05,26.57,20.9,114.0,8.29,66.5,38.25,69.05834354704467,93.04816896,86.80831644495646,94,60.8565775,84.53435200000001,93.44879615613871,73.65549086707972
318,BIRP00500,2016-02-17,120.0,7.61,3.0,0.53,0.01,26.36,5.37,100.0,6.86,38.2493582514051,91.7426905000001,69.05834354704467,95.75635731,97.1325202492914,94,86.920692975,85.47,94.74877961683775,78.828324376874
319,BILL02030,2016-02-17,7375.0,7.32,6.0,2.18,0.22,26.93,37.5,122.0,3.85,10.0849014708663,92.524632,48.14661825589101,83.64533916,53.84522647651271,94,46.26823041801173,83.80820800000001,46.48175920391572,48.747627369713
320,BILL02100,2016-02-17,225.0,7.57,5.0,1.33,0.14,26.87,40.8,120.0,6.6,32.45786410699558,91.94749450000006,53.96880022441068,89.67633651,67.41458344187637,94,43.85881643211012,84.00280000000001,92.85877890674224,67.73778165840903
321,RGDE02900,2016-03-10,850.0,7.99,3.0,0.72,0.03,25.27,3.05,104.0,7.91,21.982759345477923,88.24973050000006,69.05834354704467,94.27689855999999,91.82543522846287,94,92.377669375,85.246192,97.46883534331795,72.37285543509068
322,RGDE02200,2016-03-10,600.0,7.81,4.0,1.13,0.06,24.56,11.0,100.0,8.18,24.495366881827145,90.25331050000011,61.04912732152012,91.15963371,84.40350905802433,94,75.36775000000002,85.47,96.3990097360569,70.71759550596575
323,RGDE02030,2016-03-16,165.0,6.47,3.0,0.81,0.07,23.5,6.89,100.0,3.65,35.2481784858583,79.14391296999986,69.05834354704467,93.58381099,82.06532084774574,94,83.565771775,85.47,37.89918204195138,64.02144731044034
324,BIRP00500,2016-03-31,5.0,7.3,4.0,0.5,0.02,25.8,2.87,100.0,7.74,76.58450485474337,92.51845000000014,61.04912732152012,95.991975,94.44170660639645,94,92.81804297500001,85.47,98.0723795126874,87.23841669739748
325,BILL02500,2016-03-31,2.5,9.03,10.0,2.44,0.12,27.19,33.8,100.0,9.94,86.66900970948674,44.190000000000026,32.03195988088193,81.88884623999999,71.31083424732728,94,49.127440949460585,85.47,76.87375984889064,66.53664942261742
326,BITQ00100,2016-03-31,35.0,7.58,6.0,1.71,0.09,26.1,29.0,100.0,8.13,51.16130900798409,91.89920200000006,48.14661825589101,86.92549219,77.58147101163756,94,53.10157333625681,85.47,95.15489893200025,74.0091677245968
327,BILL02100,2016-03-31,63.75,8.68,13.0,5.91,0.59,27.12,153.0,100.0,10.19,44.61966566084453,65.04930660088779,23.755338084711127,62.40571579,28.077638723469363,94,5.0,85.47,74.33290406303487,44.96027438945
328,BILL02900,2016-03-31,3.75,8.96,4.0,1.68,0.06,25.47,34.0,100.0,9.46,80.76995253112142,47.131876022809614,61.04912732152012,87.13945216,84.40350905802433,94,48.9684668604374,85.47,84.76109184119714,73.61313855236023
329,BILL02030,2016-03-31,240.0,7.25,25.0,4.84,0.46,26.34,40.2,100.0,7.35,31.89369577021627,92.46906250000023,7.07522139191377,67.62793104,33.38374327190496,94,44.287362146603556,85.47,99.31299619212312,50.683514185254076
330,RGDE02200,2016-04-12,8.75,7.95,4.0,0.6,0.05,28.86,5.57,100.0,9.48,68.4427302237525,88.7492625000001,61.04912732152012,95.208724,86.80831644495646,94,86.46928997500001,85.47,78.73941612958836,81.00841379278461
331,RGDE02900,2016-04-12,2.5,7.45,3.0,0.54,0.02,27.41,3.53,100.0,7.77,86.66900970948674,92.37576250000006,69.05834354704467,95.67794044,94.44170660639645,94,91.215298975,85.47,96.39529605632755,89.5402926035429
332,RGDE02030,2016-04-12,2.5,7.0,3.0,0.3,0.05,26.89,3.82,100.0,7.99,86.66900970948674,91.54169999999976,69.05834354704467,97.576831,86.80831644495646,94,90.5214631,85.47,95.33842582036333,88.64614110394203
333,BILL02030,2016-04-14,725.0,7.22,11.0,2.1,0.27,27.41,70.1,160.0,5.46,23.109735592156245,92.41616200000016,29.025276355720763,84.194119,46.78892351374837,94,27.27962147948714,79.4028,81.32840719709685,54.34843196831655
334,BILL02500,2016-04-14,3.75,8.56,4.0,1.86,0.09,27.49,31.3,114.0,8.68,80.76995253112142,74.68128650470605,61.04912732152012,85.86395164000001,77.58147101163756,94,51.15870980112658,84.53435200000001,88.93415377575451,77.86250855083397
335,BILL02100,2016-04-14,1575.0,7.45,6.0,1.0,0.18,27.37,44.6,202.0,8.01,17.938487860299553,92.37576250000006,48.14661825589101,92.1369,60.24909553883441,94,41.239352468826084,73.55766,94.69519184423223,60.04454292047699
336,BIRP00500,2016-04-14,1.25,7.62,3.0,0.5,0.02,27.24,4.07,100.0,7.49,96.75351456423012,91.68664200000012,69.05834354704467,95.991975,94.44170660639645,94,89.928424975,85.47,98.40376619592394,91.19475579351969
337,BITQ00100,2016-04-14,61.25,8.0,4.0,1.37,0.08,27.3,27.8,100.0,8.33,45.040876364041075,88.12000000000012,61.04912732152012,89.38261371,79.79190629637895,94,54.14435700017537,85.47,92.22107404411571,74.11436059060588
338,BILL02900,2016-04-14,1.25,8.1,3.0,1.0,0.03,26.92,15.0,102.0,8.51,96.75351456423012,86.4,69.05834354704467,92.1369,91.82543522846287,94,68.61375000000001,85.362448,91.21994819677225,86.86308163690174
339,RGDE02900,2016-05-05,7.5,6.75,3.0,0.7,0.02,23.28,2.02,100.0,4.18,70.68544767637805,86.59785624999995,69.05834354704467,94.431591,94.44170660639645,94,94.9306351,85.47,47.94479160898019,76.67018734736716
340,RGDE02200,2016-05-05,6.25,8.48,3.0,0.51,0.04,24.05,5.0,100.0,10.3,73.33801941897349,80.32,69.05834354704467,95.91337459,89.28164110839506,94,87.76375,85.47,79.0703034934401,82.32833724688179
341,RGDE02030,2016-05-17,310.0,6.38,3.0,0.83,0.08,19.79,9.47,100.0,7.16,29.71224125293726,76.31787651999991,69.05834354704467,93.43046451,79.79190629637895,94,78.270553975,85.47,89.6556944303971,71.33551641211747
342,BITQ00100,2016-05-31,6.25,7.73,3.0,0.81,0.07,20.13,35.0,100.0,8.61,73.33801941897349,90.94213450000018,69.05834354704467,93.58381099,82.06532084774574,94,48.18127969258104,85.47,98.09986699402839,81.7298362183449
343,BILL02100,2016-05-31,140.0,6.54,11.0,2.59,0.15,20.25,8.9,146.0,3.99,36.779374617659656,81.19727427999987,29.025276355720763,80.89429779,65.54703094359962,94,79.3971775,80.79419200000001,39.386261210420194,56.99103778166807
344,BILL02030,2016-05-31,325.0,7.0,10.0,2.67,0.16,20.11,9.0,144.0,3.82,29.31922785665334,91.54169999999976,32.03195988088193,80.36950051000001,63.731214318419624,94,79.19775,81.093232,36.8227124032154,55.60810775929272
